ID,발생일시,사고인지 시간,날씨,기온,습도,공사종류,연면적,층 정보,인적사고,물적사고,공종,사고객체,작업프로세스,장소,부위,사고원인,재발방지대책 및 향후조치계획
TRAIN_20266,2020-03-20 오전 10:00,-,맑음,9.5℃,42%,토목 / 기타 / 부지조성,-,-,기타,전도,기타 > 기타,건설기계 > 덤프트럭,운반작업,부지조성 /,덤프트럭 /,재해자는 덤프트럭 사토운반을 하다가 사토장 안에서 덤프트럭 후진중 노면불량 및 백미러 햇빛반사로 인하여 시야가 눈부셔 덤프트럭이 전복되었음,작업자 안전교육 및 작업장 현장관리에 대한 철저한 관리와 재해자 병원진료 및 치료에 대한 안전지도의 필요성.
TRAIN_20267,2020-03-19 오후 04:00,정규작업 - 2020-04-03 오전 09:00,흐림,12℃,70%,건축 / 건축물 / 공장,-,-,끼임,없음,기계설비 > 기계설비공사,기타 > 기타,기타,공장 / 내부,기타 / 바닥,유압 펀칭기 운반중 스위치 오작동,전원 연결 공도구 운반 시 전원 차단 실시와 운반용 손잡이 별도 설치에 대한 교육 및 현장 확인.
TRAIN_20268,2020-03-19 오후 03:30,정규작업 -,맑음,25℃,75%,건축 / 건축물 / 공동주택,284㎡,"지상 29층, 지하 2층",물체에 맞음,없음,건축 > 건축 토공사,건설자재 > 핀,해체작업,공동주택 / 내부,핀 / 지하,기둥밴드끼리 체결되어 있는 스크류 볼트 해체후 체결핀을 손으로 제거해야 하나 해체 작업순서 미흡.,작업 중 안전 보호구 착용을 위한 지속적인 교육 실시와 사고 방지 대책 수립.
TRAIN_20269,2020-03-19 오후 03:00,-,맑음,11℃,35%,토목 / 기타 / 부지조성,-,-,기타,,토목 > 철근콘크리트공사,시설물 > 담장,마감작업,부지조성 /,담장 /,믹서기통 내부에 통운반로프가 걸려있는상태에서 콘크리트 믹서기를 가동하여 믹서기 날에 로프가 감기며 오른손 엄지손가락에 충격이 가해짐,현장 근로자 안전수칙 준수 철저 교육 실시와 공사관계자에 대한 안전사고 예방교육 및 현장관리 철저.
TRAIN_20270,2020-03-19 오후 02:00,-,맑음,9.2℃,41%,건축 / 건축물 / 공동주택,-,-,끼임,없음,기타 > 기타,가시설 > 작업발판,정리작업,공동주택 /,작업발판 /,말비계를 들고 옮기는 과정중  다리가 접히면서 발판과 다리사이에 왼쪽 세끼손가락이 끼인 재해임.,특별안전교육 실시와 작업발판 사용 전 보호구 착용 확인.
TRAIN_20271,2020-03-19 오후 02:00,-,흐림,10℃,60%,건축 / 건축물 / 기타,-,-,기타,없음,전기설비 > 전기설비공사,,운반작업,기타 /,/,재해자의 신체 조건(골밀도 낮음)을 기준으로 허리에 부담 작업에 배치,"근로자 채용 시 건강상태 확인 및 신체 조건에 따른 업무분장, 중량물 취급작업의 장비 사용 철저와 재발 방지를 위한 교육 실시."
TRAIN_20272,2020-03-19 오전 11:30,-,맑음,10℃,66%,토목 / 기타 / 부지조성,-,-,끼임,없음,토목 > 철근콘크리트공사,,조립작업,부지조성 /,/,철근 가공 (스터럽) 작업 중 벤딩기의 페달을 부주의하게 작동시켜 롤러 부위에 손가락이 압착되었음,"근로자 안전의식 고취를 위한 철저한 안전교육 실시와 공종 위험요소 재확인, 안전교육 및 작업방식 점검을 통한 안전 작업 강화."
TRAIN_20273,2020-03-19 오전 10:50,-,안개,8.4℃,76%,건축 / 건축물 / 의료시설,-,-,끼임,,기타 > 기타,가시설 > 기타 가시설,청소작업,의료시설 /,기타 가시설 /,"순간 돌풍에 의한 게이트 닫힘, 근로자의 접히는 부분에 손위치, 강풍 대비 작업 인원 및 개인보호구 지급 미흡","재발 방지 대책으로 1인 불가항력적인 경우 2인 1조 작업 진행, 강풍 대비 사전 확인 및 조치와 TBM 시 근로자 사전 교육 실시, 협착위험 구간 및 전체 출입구 주변 손가락 협착주의 문구 부착, 협착위험 구간 작업 시 협착방지 장갑 착용이 포함되며, 향후 근로자의 병원 입원 치료와 강풍 대비 비례 및 협착 가능 부분 재점검 및 결속 추가 진행이 계획됨."
TRAIN_20274,2020-03-19 오전 10:20,-,맑음,7.2℃,52%,토목 / 하천 / 제방(통관/호안),-,-,넘어짐(기타),없음,토목 > 하천공사,건설자재 > 철망,이동,제방(통관/호안) /,철망 /,작업 중 이동간에 호안매트리스 철망에 발이 걸려 뒤로 넘어짐,"현장 안전관리자의 현장순찰 강화와 작업 지휘자의 TBM을 통한 위험예방 숙지 및 작업자 건강상태 확인을 통한 작업 투입, 안전관련사항 예찰 지시 및 수시 안전관리 상태 점검 확인으로 동일사례 발생 방지."
TRAIN_20275,2020-03-19 오전 09:10,정규작업 -,맑음,14℃,30%,산업환경설비 / 발전시설,-,-,넘어짐(미끄러짐),없음,기계설비 > 기계설비공사,가시설 > 비계,용접작업,/ 내부,비계 / 상부(위),홀더선 해체 시 무리한 동작으로 인한 저도,"작업 전 사전준비상태 점검 및 조치, 위험요인 및 안전대책 도출과 근로자 교육 실시, 작업 관련 사전 준비 사항 확인 및 시정조치."
TRAIN_20276,2020-03-18 오후 04:40,-,흐림,17℃,19%,토목 / 터널 / 철도터널,-,-,넘어짐(기타),없음,토목 > 철근콘크리트공사,건설자재 > 철근,이동,철도터널 /,철근 /,근로자가 철근조립 작업을 마치고 이동 중 바닥에 놓여 있는 철근(D13mm)을 인지하지 못하고 밟아 넘어지면서 오른쪽 발목 접질림,근로자 대상 안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.
TRAIN_20277,2020-03-18 오후 04:00,-,맑음,12℃,40%,건축 / 건축물 / 문화 및 집회시설,-,-,"절단, 베임",,기타 > 기타,건설공구 > 공구류,천공작업,문화 및 집회시설 /,공구류 /,"장갑을 낀 상태로 보링 머신기를 사용하였으며, 절단기 가까이에 손을 접근시켰음",보링 머신기 사용에 관한 특별 안전교육 및 작업전 안전교육 실시로 인한 재발 방지 대책 마련.
TRAIN_20278,2020-03-18 오후 02:30,-,맑음,17.5℃,21%,토목 / 도로 / 도로,-,-,넘어짐(기타),,토목 > 토공사,기타 > 기타,이동,도로 /,기타 /,낙엽과 습기로 인한 미끄러운 급경사지에서 넘어짐,벌목공 전원에 대한 급경사지 작업 시 아이젠 착용 및 미끄러짐 방지를 위한 교육과 관리자 상주 관리 실시와 특별교육을 통한 재발 방지 대책 이행 여부 확인 및 사고자 진행 경과 확인.
TRAIN_20279,2020-03-18 오전 11:00,-,맑음,15℃,60%,건축 / 건축물 / 교육연구시설,-,-,물체에 맞음,없음,건축 > 해체 및 철거공사,가시설 > 거푸집,해체작업,교육연구시설 /,거푸집 /,거푸집 해체 작업시 부주의로 인한 협착사고,작업자 안전교육 실시와 작업공간 정리정돈을 통한 동일 유형의 사고발생 최소화 노력.
TRAIN_20280,2020-03-18 오전 10:10,-,안개,8.6℃,55%,건축 / 건축물 / 공동주택,-,-,떨어짐(분류불능),,건축 > 가설공사,가시설 > 거푸집,설치작업,공동주택 /,거푸집 /,연속적인 벽체 거푸집 작업을 위해 우마 상부에서 타 근로자가 사용하던 우마 상부로 넘어감,"우마에서 우마로 이동 시 하부로 내려와 이동하도록 교육 및 관리하며, 작업 시 안전대 체결 교육 및 관리를 실시하고, 해당 안전사고 관련 교육 및 현장 안전 관리를 강화하는 방안."
TRAIN_20281,2020-03-18 오전 09:55,정규작업 -,맑음,15℃,96%,건축 / 건축물 / 공장,"25,630㎡","지상 9층, 지하 1층",부딪힘,없음,기계설비 > 기계설비공사,부재 > 배관,기타,공장 / 내부,배관 / 바닥,작업 간 신호 불일치,빔 양중 전용 슬링바 제작 활용을 통한 재발 방지 대책과 향후 조치 계획 요청.
TRAIN_20282,2020-03-18 오전 09:30,-,안개,5.9℃,69%,건축 / 건축물 / 판매시설,-,-,넘어짐(기타),,기타 > 기타,건설공구 > 공구류,이동,판매시설 /,공구류 /,작업자의 단순과실,"작업구간 내 간섭물에 대한 캡 설치로 시인성 확보, 작업구간 안전조치 상태 확인 및 부주의한 행동 관리, 작업 투입 전 위험요소 및 안전사고 예방 교육 실시, 1차 적발 시 해당 근로자 특별안전교육, 2차 적발 시 협력사 임원 및 본사 담당자 특별안전교육, 3차 적발 시 해당 근로자 현장퇴출조치."
TRAIN_20283,2020-03-18 오전 08:50,정규작업 -,맑음,23℃,40%,건축 / 건축물 / 공동주택,"97,651㎡","지상 26층, 지하 3층","절단, 베임",없음,건축 > 철근콘크리트공사,건설공구 > 공구류,형틀 및 목공,공동주택 / 내부,공구류 / 핸드스킬,불안전한 상태(좁은작업구간)에서 불안전한 행동(벽체에 기대어 놓은 상태에서 무리한 작업),"작업반경 변경, 위험성 평가 및 이행 관리, 사전 위험 요소 제거 및 안전 교육 강화를 통한 재발 방지 대책과 산재 신청을 포함한 향후 조치 계획."
TRAIN_20284,2020-03-18 오전 08:40,-,안개,2.6℃,100%,건축 / 건축물 / 공동주택,-,-,넘어짐(기타),,전기설비 > 전기설비공사,가시설 > 비계,설비작업,공동주택 /,비계 /,주방 동체감지기 입선 작업 중 말비계(H=0.8M)에서 내려오던 중 넘어져 좌측 손목이 골절된 사고임,재해 사례 전파 및 교육을 통한 유사 동종 재해 예방.
TRAIN_20285,2020-03-18 오전 08:10,정규작업 -,안개,3.4℃,80%,건축 / 건축물 / 공동주택,"1,480㎡","지상 6층, 지하 1층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,가시설 > 특수거푸집(갱폼 등),정리작업,공동주택 / 내부,특수거푸집(갱폼 등) / 바닥,1층 청소중 유로폼에 부딪혀 넘어짐,현장 작업 정리 및 안전장비 철저와 공사 현장의 안전관리 지속 확인.
TRAIN_20286,2020-03-18 오전 07:30,-,맑음,10℃,51%,산업환경설비 / 환경시설 / 소각장,-,-,넘어짐(기타),없음,기타 > 기타,,이동,소각장 /,/,작업시작전 이름표수령후 옆 잔디를 밝고 미끄러져 경계석에 부딪힘,재발 방지 교육 실시와 안전 교육 실시 시 작업장 이동 간 주의 교육 시행.
TRAIN_20287,2020-03-18 오전 04:30,-,맑음,12℃,35%,토목 / 터널 / 철도터널,-,-,없음,기타,토목 > 터널공사,기타 > 기타,굴착작업,철도터널 /,기타 /,낙동1쉴드터널 피난연락통로#3 굴착 중 지하수 및 토사 유입으로 터널이 붕락되어  낙동강 고소부지 지상부 지반침하,터널 보강방안을 철저히 수립하고 공사 시 지하수 및 토사가 유입되지 않도록 현장 시공관리를 철저히 하는 조치.
TRAIN_20288,2020-03-17 오후 05:00,-,맑음,10.9℃,71%,조경 / 공원,-,-,"절단, 베임",,건축 > 철근콘크리트공사,건설공구 > 공구류,조립작업,/,공구류 /,철근 절곡작업(2인1조) 중 동료작업자의 부주의로 인하여 절곡기에 손가락이 끼임,"작업 중 수시안전점검을 통한 위험요소 파악 및 안전조치, 기계 기구 사용에 따른 안전교육 강화와 작업자 안전수칙 준수 철저를 통한 재발 방지 대책 마련."
TRAIN_20289,2020-03-17 오후 05:00,-,맑음,10.3℃,548%,건축 / 건축물 / 공장,-,-,"절단, 베임",,건축 > 미장공사,가시설 > 기타 가시설,이동,공장 /,기타 가시설 /,"펌프 파운데이션 작업 후 덮개 미설치, 이동편의를 위해 발판이 아닌 로컬 서포트 기초를 밟고 이동함",사고 예방을 위한 작업자 대상 특별 안전 교육 실시와 지정된 통로 이용.
TRAIN_20290,2020-03-17 오후 04:30,-,안개,12℃,54%,건축 / 건축물 / 업무시설,-,-,물체에 맞음,없음,건축 > 건축 토공사,건설자재 > 자재,연결작업,업무시설 /,자재 /,공사 진동으로 인한 자재낙화,자재 적치 시 주변 인부들에게 안전 내용을 안내하여 동일한 사고가 발생하지 않도록 하는 조치.
TRAIN_20291,2020-03-17 오후 04:00,정규작업 -,맑음,14℃,45%,건축 / 건축물 / 공동주택,"113,368㎡","지상 35층, 지하 3층","절단, 베임",없음,건축 > 철근콘크리트공사,건설공구 > 공구류,형틀 및 목공,공동주택 / 내부,공구류 / 바닥,목재절단용 원형톱으로 자재 절단 중 안전커버가 순간 미작동하여 절단된 목재를 수거하는 중 손가락이 스쳐 베임,원형통 안전장치 이상 시 전원 차단 후 후속점검 실시와 자체점검 실시를 통한 재발 방지 대책 마련.
TRAIN_20292,2020-03-17 오후 03:00,정규작업 -,맑음,10℃,76%,건축 / 건축물 / 공동주택,"216,070㎡","지상 49층, 지하 4층",물체에 맞음,없음,건축 > 철근콘크리트공사,가시설 > 거푸집,설치작업,공동주택 / 내부,거푸집 / 기타,거푸집 설치 중 유로폼과 발판 혼재로 사고 발생,"현장 정리정돈 철저, 2인 1조 작업 실시 및 유사 사고 재발 방지 교육 실시와 재발 방지 대책 이행 철저 안내."
TRAIN_20293,2020-03-17 오후 02:00,-,흐림,9.3℃,60%,토목 / 도로,-,-,떨어짐(분류불능),기타,토목 > 철근콘크리트공사,건설기계 > 콘크리트펌프,타설작업,/,콘크리트펌프 /,불안전한 작업자세 및 작업장소의 불량에 따른 미끄럼으로 1m높이의 거푸집상단에서 사고 발생,안전교육을 통한 안전의식 및 안전작업방법 교육 실시와 환경 요인 보강 및 관리감독 지도의 철저함.
TRAIN_20294,2020-03-17 오후 01:48,정규작업 - 2020-03-17 오후 01:48,맑음,16℃,66%,건축 / 건축물 / 창고시설,481㎡,"지상 1층, 지하 0층",떨어짐(3미터 이상 ~ 5미터 미만),없음,건축 > 철근콘크리트공사,가시설 > 시스템동바리,이동,창고시설 / 외부,시스템동바리 / 앞,이동중 돌풍에 의해 중심을 잃고 떨어짐,작업자 교육 철저에 대한 재발 방지 대책과 향후 조치 계획.
TRAIN_20295,2020-03-17 오후 01:00,-,맑음,15℃,42%,건축 / 건축물 / 근린생활시설,-,-,"절단, 베임",없음,기타 > 기타,건설공구 > 공구류,이동,근린생활시설 /,공구류 /,작업자가 컷팅기의 전원 플러그를 빼지 않고 옮기다가 발생하게 됨,"유사사고 예방을 위한 안전사고 방지 교육 실시와 현장 안전 점검 및 순찰 강화, 시공사 산재보험 접수."
TRAIN_20296,2020-03-17 오전 10:50,-,맑음,10.1℃,35%,건축 / 건축물 / 공동주택,-,-,물체에 맞음,충돌,건축 > 해체 및 철거공사,가시설 > 비계,해체작업,공동주택 /,비계 /,철거공사 부지내에서 아랫쪽 비계작업을 하던중 위쪽의 철거후 미확인 되었던 잔재물이 다리위로 떨어져 골절부상,작업이 끝난 상부 잔재물의 상시 확인과 기타 사고 재발 방지를 위한 안전교육 및 안전관리 확대 실시.
TRAIN_20297,2020-03-17 오전 10:30,정규작업 -,맑음,10℃,60%,건축 / 건축물 / 숙박시설,"42,839㎡","지상 15층, 지하 3층",물체에 맞음,없음,토목 > 토공사,건설자재 > 자재,굴착작업,숙박시설 / 내부,자재 / 상부(위),잔재물을 지지하는 순간 내부에 코어비트 내부에 있던 잔재물이 떨어져 피해자 왼손 타격,작업자 교육과 안전 관리의 통합을 통한 재발 방지 대책.
TRAIN_20298,2020-03-17 오전 10:20,-,맑음,13℃,45%,토목 / 항만 / 기타,-,-,떨어짐(분류불능),,기타 > 기타,가시설 > 기타 가시설,설치작업,기타 /,기타 가시설 /,가설사무실 축조작업을 위해 상부트러스의 중도리 파이프 설치 작업 중 상부 트러스 이동 중 안전그네 고리를 생명줄에서 해체하여 이동 중 근로자가 몸 중심을 잃고 3m 하부로 뛰어내리면서 지면에 착지를 잘못함,"고소 작업 시 생명줄 설치 후 안전벨트 고리 체결 및 작업방법에 대한 근로자 안전교육 실시와 작업지휘자 배치, 시공사에 사고조치 입력 지시 및 근로자 안전사고 예방교육 지시."
